Variable,Bloque,Método,Año,Observado,Predicho,Error,Error_absoluto,Error_cuadrado,Prediccion_negativa
Coque,2011–2014,missForest_con_Año,2011,1238.8300018033026,1028.849393211146,-209.9806085921566,209.9806085921566,44091.85598473247,FALSE
Coque,2011–2014,missForest_con_Año,2012,1199.2191818581416,934.2404689991098,-264.9787128590318,264.9787128590318,70213.71826842923,FALSE
Coque,2011–2014,missForest_con_Año,2013,1207.1568969853242,1023.4955336624896,-183.66136332283463,183.66136332283463,33731.49637760226,FALSE
Coque,2011–2014,missForest_con_Año,2014,1432.8434236652383,1076.9780316838342,-355.8653919814042,355.8653919814042,126640.17721007844,FALSE
Coque,2012–2015,Lineal_original,2012,1199.2191818581416,1512.8857996228617,313.66661776472006,313.66661776472006,98386.747099959,FALSE
Coque,2012–2015,Lineal_original,2013,1207.1568969853242,1614.6328595520754,407.47596256675115,407.47596256675115,166036.6600697004,FALSE
Coque,2012–2015,Lineal_original,2014,1432.8434236652383,1716.379919481289,283.5364958160508,283.5364958160508,80392.94445964538,FALSE
Coque,2012–2015,Lineal_original,2015,1709.9853514527786,1818.1269794105028,108.14162795772427,108.14162795772427,11694.61169734685,FALSE
Coque,2012–2015,Lineal_log,2012,1199.2191818581416,1994.1778678653075,794.9586860071659,794.9586860071659,631959.3124582397,FALSE
Coque,2012–2015,Lineal_log,2013,1207.1568969853242,2335.380638268273,1128.2237412829486,1128.2237412829486,1272888.8103944936,FALSE
Coque,2012–2015,Lineal_log,2014,1432.8434236652383,2734.9337604900106,1302.0903368247723,1302.0903368247723,1695439.245252449,FALSE
Coque,2012–2015,Lineal_log,2015,1709.9853514527786,3202.8159447069893,1492.8305932542107,1492.8305932542107,2228543.1801557187,FALSE
Coque,2012–2015,Media_ultimos_3,2012,1199.2191818581416,1092.577387936712,-106.64179392142955,106.64179392142955,11372.472210780648,FALSE
Coque,2012–2015,Media_ultimos_3,2013,1207.1568969853242,1092.577387936712,-114.57950904861218,114.57950904861218,13128.463893821001,FALSE
Coque,2012–2015,Media_ultimos_3,2014,1432.8434236652383,1092.577387936712,-340.2660357285263,340.2660357285263,115780.97507040673,FALSE
Coque,2012–2015,Media_ultimos_3,2015,1709.9853514527786,1092.577387936712,-617.4079635160665,617.4079635160665,381192.5934130565,FALSE
Coque,2012–2015,missForest_con_Año,2012,1199.2191818581416,1002.9501079366174,-196.26907392152418,196.26907392152418,38521.54937801272,FALSE
Coque,2012–2015,missForest_con_Año,2013,1207.1568969853242,1090.2704421389287,-116.88645484639551,116.88645484639551,13662.443326558456,FALSE
Coque,2012–2015,missForest_con_Año,2014,1432.8434236652383,1086.9051396851976,-345.93828398004075,345.93828398004075,119673.29632305531,FALSE
Coque,2012–2015,missForest_con_Año,2015,1709.9853514527786,1067.5672863483403,-642.4180651044383,642.4180651044383,412700.9703725303,FALSE
Coque,2013–2016,Lineal_original,2013,1207.1568969853242,1518.120054086001,310.96315710067665,310.96315710067665,96698.08507402011,FALSE
Coque,2013–2016,Lineal_original,2014,1432.8434236652383,1609.5264562866942,176.68303262145582,176.68303262145582,31216.89401631442,FALSE
Coque,2013–2016,Lineal_original,2015,1709.9853514527786,1700.9328584873874,-9.052492965391139,9.052492965391139,81.94762888845605,FALSE
Coque,2013–2016,Lineal_original,2016,1405.4582387263265,1792.3392606881098,386.8810219617833,386.8810219617833,149676.92515419386,FALSE
Coque,2013–2016,Lineal_log,2013,1207.1568969853242,1997.1561668584345,789.9992698731103,789.9992698731103,624098.8464000473,FALSE
Coque,2013–2016,Lineal_log,2014,1432.8434236652383,2299.9908376558847,867.1474139906463,867.1474139906463,751944.6375906654,FALSE
Coque,2013–2016,Lineal_log,2015,1709.9853514527786,2648.722240329496,938.7368888767173,938.7368888767173,881226.9465379383,FALSE
Coque,2013–2016,Lineal_log,2016,1405.4582387263265,3050.3063485506873,1644.8481098243608,1644.8481098243608,2705525.3043927723,FALSE
Coque,2013–2016,Media_ultimos_3,2013,1207.1568969853242,1215.044550410983,7.887653425658755,7.887653425658755,62.21507656330629,FALSE
Coque,2013–2016,Media_ultimos_3,2014,1432.8434236652383,1215.044550410983,-217.79887325425534,217.79887325425534,47436.34919082318,FALSE
Coque,2013–2016,Media_ultimos_3,2015,1709.9853514527786,1215.044550410983,-494.94080104179557,494.94080104179557,244966.39653589425,FALSE
Coque,2013–2016,Media_ultimos_3,2016,1405.4582387263265,1215.044550410983,-190.4136883153435,190.4136883153435,36257.372697852785,FALSE
Coque,2013–2016,missForest_con_Año,2013,1207.1568969853242,1125.8015806403378,-81.35531634498648,81.35531634498648,6618.687497592824,FALSE
Coque,2013–2016,missForest_con_Año,2014,1432.8434236652383,1127.0014533309381,-305.8419703343002,305.8419703343002,93539.31081796695,FALSE
Coque,2013–2016,missForest_con_Año,2015,1709.9853514527786,1093.7528580460162,-616.2324934067624,616.2324934067624,379742.48593031545,FALSE
Coque,2013–2016,missForest_con_Año,2016,1405.4582387263265,1100.5189390768858,-304.9392996494407,304.9392996494407,92987.9764706914,FALSE
Coque,2014–2017,Lineal_original,2014,1432.8434236652383,1520.679839972232,87.83641630699367,87.83641630699367,7715.236029655503,FALSE
Coque,2014–2017,Lineal_original,2015,1709.9853514527786,1603.2015805414994,-106.78377091127913,106.78377091127913,11402.773730032544,FALSE
Coque,2014–2017,Lineal_original,2016,1405.4582387263265,1685.7233211107377,280.26508238441124,280.26508238441124,78548.51640394083,FALSE
Coque,2014–2017,Lineal_original,2017,1305.844160971675,1768.2450616800052,462.40090070833025,462.40090070833025,213814.5929758751,FALSE
Coque,2014–2017,Lineal_log,2014,1432.8434236652383,1991.8957355953587,559.0523119301204,559.0523119301204,312539.4874744126,FALSE
Coque,2014–2017,Lineal_log,2015,1709.9853514527786,2261.1792180962325,551.1938666434539,551.1938666434539,303814.6786253617,FALSE
Coque,2014–2017,Lineal_log,2016,1405.4582387263265,2566.848745613149,1161.3905068868223,1161.3905068868223,1348827.90948683,FALSE
Coque,2014–2017,Lineal_log,2017,1305.844160971675,2913.8208628210946,1607.9767018494197,1607.9767018494197,2585589.0736905374,FALSE
Coque,2014–2017,Media_ultimos_3,2014,1432.8434236652383,1215.0686935489227,-217.7747301163156,217.7747301163156,47425.83307723409,FALSE
